item_id,order_id,product_id,quantity,unit_price,discount_amount,total_amount
ITEM-005399,ORD-02555,PROD-0068,1,10709.38,3212.81,7496.57
ITEM-005400,ORD-02556,PROD-0004,1,104516.44,15677.47,88838.97
ITEM-005401,ORD-02557,PROD-0016,3,13284.93,11956.44,27898.35
ITEM-005402,ORD-02557,PROD-0028,1,14434.11,4330.23,10103.88
ITEM-005403,ORD-02558,PROD-0038,4,15629.94,9377.96,53141.8
ITEM-005404,ORD-02558,PROD-0035,1,32410.39,4861.56,27548.83
ITEM-005405,ORD-02559,PROD-0054,1,4451.78,0.0,4451.78
ITEM-005406,ORD-02559,PROD-0059,3,955.76,0.0,2867.28
ITEM-005407,ORD-02559,PROD-0062,2,4002.89,0.0,8005.78
ITEM-005408,ORD-02560,PROD-0060,2,239.31,119.66,358.96
ITEM-005409,ORD-02561,PROD-0001,1,85654.19,0.0,85654.19
ITEM-005410,ORD-02562,PROD-0076,2,23557.35,0.0,47114.7
ITEM-005411,ORD-02562,PROD-0030,4,7630.74,0.0,30522.96
ITEM-005412,ORD-02563,PROD-0040,1,354.18,0.0,354.18
ITEM-005413,ORD-02563,PROD-0048,1,1883.43,0.0,1883.43
ITEM-005414,ORD-02564,PROD-0058,2,3021.89,1510.94,4532.84
ITEM-005415,ORD-02564,PROD-0052,1,814.65,203.66,610.99
ITEM-005416,ORD-02564,PROD-0048,3,1883.43,1412.57,4237.72
ITEM-005417,ORD-02564,PROD-0061,1,3090.65,772.66,2317.99
ITEM-005418,ORD-02565,PROD-0072,1,3464.52,519.68,2944.84
ITEM-005419,ORD-02566,PROD-0044,3,1147.03,344.11,3096.98
ITEM-005420,ORD-02567,PROD-0056,1,1266.18,0.0,1266.18
ITEM-005421,ORD-02568,PROD-0024,1,855.93,256.78,599.15
ITEM-005422,ORD-02568,PROD-0010,2,29080.61,17448.37,40712.85
ITEM-005423,ORD-02568,PROD-0063,2,3661.31,2196.79,5125.83
ITEM-005424,ORD-02568,PROD-0047,1,1537.69,461.31,1076.38
ITEM-005425,ORD-02569,PROD-0072,2,3464.52,1732.26,5196.78
ITEM-005426,ORD-02570,PROD-0060,1,239.31,35.9,203.41
ITEM-005427,ORD-02570,PROD-0047,1,1537.69,230.65,1307.04
ITEM-005428,ORD-02570,PROD-0039,2,738.18,221.45,1254.91
ITEM-005429,ORD-02570,PROD-0036,2,29238.48,8771.54,49705.42
ITEM-005430,ORD-02570,PROD-0019,2,13763.21,4128.96,23397.46
ITEM-005431,ORD-02571,PROD-0078,2,14307.56,1430.76,27184.36
ITEM-005432,ORD-02571,PROD-0022,2,10152.93,1015.29,19290.57
ITEM-005433,ORD-02572,PROD-0030,3,7630.74,0.0,22892.22
ITEM-005434,ORD-02572,PROD-0068,1,10709.38,0.0,10709.38
ITEM-005435,ORD-02572,PROD-0056,1,1266.18,0.0,1266.18
ITEM-005436,ORD-02573,PROD-0018,3,13595.1,0.0,40785.3
ITEM-005437,ORD-02573,PROD-0040,1,354.18,0.0,354.18
ITEM-005438,ORD-02573,PROD-0054,2,4451.78,0.0,8903.56
ITEM-005439,ORD-02574,PROD-0012,1,51591.73,12897.93,38693.8
ITEM-005440,ORD-02575,PROD-0012,2,51591.73,0.0,103183.46
ITEM-005441,ORD-02576,PROD-0073,3,11158.63,0.0,33475.89
ITEM-005442,ORD-02577,PROD-0003,4,32384.66,19430.8,110107.84
ITEM-005443,ORD-02578,PROD-0015,3,11857.0,0.0,35571.0
ITEM-005444,ORD-02579,PROD-0003,1,32384.66,4857.7,27526.96
ITEM-005445,ORD-02579,PROD-0052,2,814.65,244.4,1384.9
ITEM-005446,ORD-02580,PROD-0067,1,12793.32,1279.33,11513.99
ITEM-005447,ORD-02581,PROD-0038,1,15629.94,1562.99,14066.95
ITEM-005448,ORD-02582,PROD-0014,1,1370.35,205.55,1164.8
ITEM-005449,ORD-02582,PROD-0044,1,1147.03,172.05,974.98
ITEM-005450,ORD-02583,PROD-0033,1,45327.59,2266.38,43061.21
ITEM-005451,ORD-02583,PROD-0045,5,523.28,130.82,2485.58
ITEM-005452,ORD-02584,PROD-0010,4,29080.61,23264.49,93057.95
ITEM-005453,ORD-02585,PROD-0070,2,26338.96,13169.48,39508.44
ITEM-005454,ORD-02585,PROD-0026,1,6024.68,1506.17,4518.51
ITEM-005455,ORD-02585,PROD-0065,5,3085.73,3857.16,11571.49
ITEM-005456,ORD-02585,PROD-0059,5,955.76,1194.7,3584.1
ITEM-005457,ORD-02585,PROD-0012,4,51591.73,51591.73,154775.19
ITEM-005458,ORD-02586,PROD-0032,3,27601.51,12420.68,70383.85
ITEM-005459,ORD-02586,PROD-0027,2,35192.66,10557.8,59827.52
ITEM-005460,ORD-02587,PROD-0046,2,1068.78,0.0,2137.56
ITEM-005461,ORD-02587,PROD-0069,1,4275.33,0.0,4275.33
ITEM-005462,ORD-02587,PROD-0056,2,1266.18,0.0,2532.36
ITEM-005463,ORD-02588,PROD-0042,2,472.22,236.11,708.33
ITEM-005464,ORD-02588,PROD-0050,2,1843.01,921.5,2764.52
ITEM-005465,ORD-02588,PROD-0006,5,78104.58,97630.73,292892.17
ITEM-005466,ORD-02588,PROD-0016,3,13284.93,9963.7,29891.09
ITEM-005467,ORD-02589,PROD-0056,4,1266.18,1519.42,3545.3
ITEM-005468,ORD-02589,PROD-0017,1,14949.48,4484.84,10464.64
ITEM-005469,ORD-02589,PROD-0034,1,10118.15,3035.45,7082.7
ITEM-005470,ORD-02589,PROD-0055,2,3269.86,1961.92,4577.8
ITEM-005471,ORD-02590,PROD-0026,1,6024.68,0.0,6024.68
ITEM-005472,ORD-02591,PROD-0069,2,4275.33,1282.6,7268.06
ITEM-005473,ORD-02591,PROD-0037,1,31165.03,4674.75,26490.28
ITEM-005474,ORD-02591,PROD-0018,1,13595.1,2039.27,11555.83
ITEM-005475,ORD-02591,PROD-0056,5,1266.18,949.64,5381.26
ITEM-005476,ORD-02592,PROD-0056,2,1266.18,633.09,1899.27
ITEM-005477,ORD-02592,PROD-0062,3,4002.89,3002.17,9006.5
ITEM-005478,ORD-02593,PROD-0007,2,64234.24,0.0,128468.48
ITEM-005479,ORD-02593,PROD-0012,4,51591.73,0.0,206366.92
ITEM-005480,ORD-02593,PROD-0001,3,85654.19,0.0,256962.57
ITEM-005481,ORD-02593,PROD-0017,3,14949.48,0.0,44848.44
ITEM-005482,ORD-02594,PROD-0008,1,112318.49,0.0,112318.49
ITEM-005483,ORD-02594,PROD-0080,2,47311.93,0.0,94623.86
ITEM-005484,ORD-02595,PROD-0017,1,14949.48,2242.42,12707.06
ITEM-005485,ORD-02595,PROD-0002,5,121819.8,91364.85,517734.15
ITEM-005486,ORD-02596,PROD-0013,1,116727.16,23345.43,93381.73
ITEM-005487,ORD-02596,PROD-0017,3,14949.48,8969.69,35878.75
ITEM-005488,ORD-02597,PROD-0010,2,29080.61,8724.18,49437.04
ITEM-005489,ORD-02598,PROD-0046,1,1068.78,320.63,748.15
ITEM-005490,ORD-02598,PROD-0049,1,543.64,163.09,380.55
ITEM-005491,ORD-02599,PROD-0035,1,32410.39,1620.52,30789.87
ITEM-005492,ORD-02599,PROD-0054,1,4451.78,222.59,4229.19
ITEM-005493,ORD-02599,PROD-0024,1,855.93,42.8,813.13
ITEM-005494,ORD-02599,PROD-0020,2,7859.34,785.93,14932.75
ITEM-005495,ORD-02599,PROD-0005,1,93567.0,4678.35,88888.65
ITEM-005496,ORD-02600,PROD-0046,1,1068.78,320.63,748.15
ITEM-005497,ORD-02601,PROD-0025,2,13690.5,2738.1,24642.9
ITEM-005498,ORD-02602,PROD-0042,1,472.22,94.44,377.78
ITEM-005499,ORD-02603,PROD-0036,1,29238.48,0.0,29238.48
ITEM-005500,ORD-02603,PROD-0002,2,121819.8,0.0,243639.6
ITEM-005501,ORD-02604,PROD-0077,3,18535.55,13901.66,41704.99
ITEM-005502,ORD-02605,PROD-0009,1,113999.83,11399.98,102599.85
ITEM-005503,ORD-02605,PROD-0036,4,29238.48,11695.39,105258.53
ITEM-005504,ORD-02605,PROD-0021,2,14237.71,2847.54,25627.88
ITEM-005505,ORD-02606,PROD-0045,1,523.28,52.33,470.95
ITEM-005506,ORD-02607,PROD-0002,3,121819.8,18272.97,347186.43
ITEM-005507,ORD-02608,PROD-0028,2,14434.11,4330.23,24537.99
ITEM-005508,ORD-02608,PROD-0032,3,27601.51,12420.68,70383.85
ITEM-005509,ORD-02608,PROD-0024,2,855.93,256.78,1455.08
ITEM-005510,ORD-02609,PROD-0078,1,14307.56,4292.27,10015.29
ITEM-005511,ORD-02609,PROD-0060,1,239.31,71.79,167.52
ITEM-005512,ORD-02609,PROD-0004,4,104516.44,125419.73,292646.03
ITEM-005513,ORD-02609,PROD-0018,1,13595.1,4078.53,9516.57
ITEM-005514,ORD-02610,PROD-0080,1,47311.93,14193.58,33118.35
ITEM-005515,ORD-02611,PROD-0072,1,3464.52,346.45,3118.07
ITEM-005516,ORD-02611,PROD-0023,1,9803.45,980.35,8823.1
ITEM-005517,ORD-02612,PROD-0017,1,14949.48,2989.9,11959.58
ITEM-005518,ORD-02612,PROD-0063,2,3661.31,1464.52,5858.1
ITEM-005519,ORD-02613,PROD-0046,1,1068.78,267.19,801.59
ITEM-005520,ORD-02613,PROD-0044,1,1147.03,286.76,860.27
ITEM-005521,ORD-02614,PROD-0057,1,3014.34,150.72,2863.62
ITEM-005522,ORD-02614,PROD-0046,1,1068.78,53.44,1015.34
ITEM-005523,ORD-02615,PROD-0072,4,3464.52,1385.81,12472.27
ITEM-005524,ORD-02616,PROD-0013,1,116727.16,0.0,116727.16
ITEM-005525,ORD-02617,PROD-0055,1,3269.86,0.0,3269.86
ITEM-005526,ORD-02618,PROD-0032,2,27601.51,2760.15,52442.87
ITEM-005527,ORD-02618,PROD-0075,1,17455.24,872.76,16582.48
ITEM-005528,ORD-02618,PROD-0028,1,14434.11,721.71,13712.4
ITEM-005529,ORD-02618,PROD-0074,1,23577.52,1178.88,22398.64
ITEM-005530,ORD-02619,PROD-0018,5,13595.1,0.0,67975.5
ITEM-005531,ORD-02620,PROD-0013,1,116727.16,11672.72,105054.44
ITEM-005532,ORD-02621,PROD-0029,2,26905.65,10762.26,43049.04
ITEM-005533,ORD-02622,PROD-0056,1,1266.18,316.55,949.63
ITEM-005534,ORD-02622,PROD-0021,3,14237.71,10678.28,32034.85
ITEM-005535,ORD-02623,PROD-0079,2,2367.89,0.0,4735.78
ITEM-005536,ORD-02623,PROD-0043,4,1299.09,0.0,5196.36
ITEM-005537,ORD-02624,PROD-0061,2,3090.65,0.0,6181.3
ITEM-005538,ORD-02624,PROD-0025,3,13690.5,0.0,41071.5
ITEM-005539,ORD-02624,PROD-0028,1,14434.11,0.0,14434.11
ITEM-005540,ORD-02625,PROD-0078,3,14307.56,4292.27,38630.41
ITEM-005541,ORD-02626,PROD-0015,2,11857.0,4742.8,18971.2
ITEM-005542,ORD-02627,PROD-0057,1,3014.34,0.0,3014.34
ITEM-005543,ORD-02628,PROD-0047,1,1537.69,0.0,1537.69
ITEM-005544,ORD-02629,PROD-0012,3,51591.73,0.0,154775.19
ITEM-005545,ORD-02629,PROD-0037,1,31165.03,0.0,31165.03
ITEM-005546,ORD-02630,PROD-0054,1,4451.78,0.0,4451.78
ITEM-005547,ORD-02630,PROD-0024,4,855.93,0.0,3423.72
ITEM-005548,ORD-02630,PROD-0023,1,9803.45,0.0,9803.45
ITEM-005549,ORD-02631,PROD-0042,1,472.22,47.22,425.0
ITEM-005550,ORD-02631,PROD-0077,1,18535.55,1853.56,16681.99
ITEM-005551,ORD-02632,PROD-0033,1,45327.59,9065.52,36262.07
ITEM-005552,ORD-02633,PROD-0028,1,14434.11,4330.23,10103.88
ITEM-005553,ORD-02634,PROD-0027,3,35192.66,21115.6,84462.38
ITEM-005554,ORD-02635,PROD-0073,1,11158.63,0.0,11158.63
ITEM-005555,ORD-02635,PROD-0054,1,4451.78,0.0,4451.78
ITEM-005556,ORD-02635,PROD-0076,2,23557.35,0.0,47114.7
ITEM-005557,ORD-02636,PROD-0001,4,85654.19,51392.51,291224.25
ITEM-005558,ORD-02636,PROD-0008,5,112318.49,84238.87,477353.58
ITEM-005559,ORD-02636,PROD-0060,1,239.31,35.9,203.41
ITEM-005560,ORD-02636,PROD-0020,2,7859.34,2357.8,13360.88
ITEM-005561,ORD-02636,PROD-0022,1,10152.93,1522.94,8629.99
ITEM-005562,ORD-02637,PROD-0007,4,64234.24,0.0,256936.96
ITEM-005563,ORD-02637,PROD-0065,4,3085.73,0.0,12342.92
ITEM-005564,ORD-02638,PROD-0041,2,1147.18,229.44,2064.92
ITEM-005565,ORD-02638,PROD-0062,1,4002.89,400.29,3602.6
ITEM-005566,ORD-02638,PROD-0014,2,1370.35,274.07,2466.63
ITEM-005567,ORD-02638,PROD-0008,1,112318.49,11231.85,101086.64
ITEM-005568,ORD-02639,PROD-0006,2,78104.58,15620.92,140588.24
ITEM-005569,ORD-02640,PROD-0055,2,3269.86,653.97,5885.75
ITEM-005570,ORD-02640,PROD-0028,3,14434.11,4330.23,38972.1
ITEM-005571,ORD-02640,PROD-0018,2,13595.1,2719.02,24471.18
ITEM-005572,ORD-02640,PROD-0044,1,1147.03,114.7,1032.33
ITEM-005573,ORD-02641,PROD-0043,1,1299.09,324.77,974.32
ITEM-005574,ORD-02641,PROD-0037,2,31165.03,15582.51,46747.55
ITEM-005575,ORD-02642,PROD-0022,2,10152.93,0.0,20305.86
ITEM-005576,ORD-02643,PROD-0060,2,239.31,47.86,430.76
ITEM-005577,ORD-02644,PROD-0036,3,29238.48,8771.54,78943.9
ITEM-005578,ORD-02645,PROD-0029,2,26905.65,0.0,53811.3
ITEM-005579,ORD-02645,PROD-0024,3,855.93,0.0,2567.79
ITEM-005580,ORD-02646,PROD-0053,3,1974.19,1184.51,4738.06
ITEM-005581,ORD-02647,PROD-0009,1,113999.83,11399.98,102599.85
ITEM-005582,ORD-02647,PROD-0043,1,1299.09,129.91,1169.18
ITEM-005583,ORD-02648,PROD-0016,1,13284.93,664.25,12620.68
ITEM-005584,ORD-02649,PROD-0041,3,1147.18,172.08,3269.46
ITEM-005585,ORD-02649,PROD-0009,2,113999.83,11399.98,216599.68
ITEM-005586,ORD-02650,PROD-0064,1,2018.49,504.62,1513.87
ITEM-005587,ORD-02651,PROD-0046,1,1068.78,267.19,801.59
ITEM-005588,ORD-02651,PROD-0073,2,11158.63,5579.31,16737.95
ITEM-005589,ORD-02652,PROD-0053,1,1974.19,493.55,1480.64
ITEM-005590,ORD-02653,PROD-0030,2,7630.74,0.0,15261.48
ITEM-005591,ORD-02653,PROD-0029,1,26905.65,0.0,26905.65
ITEM-005592,ORD-02653,PROD-0058,2,3021.89,0.0,6043.78
ITEM-005593,ORD-02654,PROD-0035,2,32410.39,6482.08,58338.7
ITEM-005594,ORD-02655,PROD-0012,2,51591.73,0.0,103183.46
ITEM-005595,ORD-02655,PROD-0002,1,121819.8,0.0,121819.8
ITEM-005596,ORD-02656,PROD-0042,1,472.22,94.44,377.78
ITEM-005597,ORD-02656,PROD-0012,4,51591.73,41273.38,165093.54
ITEM-005598,ORD-02656,PROD-0034,2,10118.15,4047.26,16189.04
ITEM-005599,ORD-02656,PROD-0044,3,1147.03,688.22,2752.87
ITEM-005600,ORD-02657,PROD-0017,1,14949.48,2242.42,12707.06
ITEM-005601,ORD-02658,PROD-0006,1,78104.58,11715.69,66388.89
ITEM-005602,ORD-02659,PROD-0055,1,3269.86,490.48,2779.38
ITEM-005603,ORD-02660,PROD-0080,3,47311.93,0.0,141935.79
ITEM-005604,ORD-02661,PROD-0010,1,29080.61,1454.03,27626.58
ITEM-005605,ORD-02662,PROD-0023,2,9803.45,0.0,19606.9
ITEM-005606,ORD-02662,PROD-0076,1,23557.35,0.0,23557.35
ITEM-005607,ORD-02663,PROD-0026,2,6024.68,0.0,12049.36
ITEM-005608,ORD-02663,PROD-0047,1,1537.69,0.0,1537.69
ITEM-005609,ORD-02664,PROD-0025,2,13690.5,8214.3,19166.7
ITEM-005610,ORD-02664,PROD-0078,1,14307.56,4292.27,10015.29
ITEM-005611,ORD-02664,PROD-0020,1,7859.34,2357.8,5501.54
ITEM-005612,ORD-02664,PROD-0022,5,10152.93,15229.4,35535.25
ITEM-005613,ORD-02665,PROD-0040,1,354.18,106.25,247.93
ITEM-005614,ORD-02665,PROD-0073,1,11158.63,3347.59,7811.04
ITEM-005615,ORD-02666,PROD-0059,3,955.76,0.0,2867.28
ITEM-005616,ORD-02667,PROD-0076,1,23557.35,2355.74,21201.61
ITEM-005617,ORD-02667,PROD-0043,1,1299.09,129.91,1169.18
ITEM-005618,ORD-02668,PROD-0069,2,4275.33,855.07,7695.59
ITEM-005619,ORD-02668,PROD-0028,2,14434.11,2886.82,25981.4
ITEM-005620,ORD-02669,PROD-0052,1,814.65,81.47,733.18
ITEM-005621,ORD-02669,PROD-0059,5,955.76,477.88,4300.92
ITEM-005622,ORD-02669,PROD-0080,1,47311.93,4731.19,42580.74
ITEM-005623,ORD-02670,PROD-0039,1,738.18,0.0,738.18
ITEM-005624,ORD-02671,PROD-0049,1,543.64,135.91,407.73
ITEM-005625,ORD-02671,PROD-0078,2,14307.56,7153.78,21461.34
ITEM-005626,ORD-02671,PROD-0040,1,354.18,88.55,265.63
ITEM-005627,ORD-02671,PROD-0072,5,3464.52,4330.65,12991.95
ITEM-005628,ORD-02671,PROD-0029,2,26905.65,13452.83,40358.47
ITEM-005629,ORD-02672,PROD-0053,2,1974.19,1184.51,2763.87
ITEM-005630,ORD-02673,PROD-0046,1,1068.78,106.88,961.9
ITEM-005631,ORD-02673,PROD-0003,1,32384.66,3238.47,29146.19
ITEM-005632,ORD-02673,PROD-0068,3,10709.38,3212.81,28915.33
ITEM-005633,ORD-02673,PROD-0042,1,472.22,47.22,425.0
ITEM-005634,ORD-02674,PROD-0024,1,855.93,171.19,684.74
ITEM-005635,ORD-02674,PROD-0049,3,543.64,326.18,1304.74
ITEM-005636,ORD-02675,PROD-0019,1,13763.21,3440.8,10322.41
ITEM-005637,ORD-02676,PROD-0021,2,14237.71,2847.54,25627.88
ITEM-005638,ORD-02676,PROD-0063,1,3661.31,366.13,3295.18
ITEM-005639,ORD-02676,PROD-0032,3,27601.51,8280.45,74524.08
ITEM-005640,ORD-02677,PROD-0070,2,26338.96,0.0,52677.92
ITEM-005641,ORD-02677,PROD-0078,1,14307.56,0.0,14307.56
ITEM-005642,ORD-02678,PROD-0035,1,32410.39,0.0,32410.39
ITEM-005643,ORD-02679,PROD-0031,1,43799.96,2190.0,41609.96
ITEM-005644,ORD-02680,PROD-0056,1,1266.18,126.62,1139.56
ITEM-005645,ORD-02681,PROD-0046,1,1068.78,320.63,748.15
ITEM-005646,ORD-02682,PROD-0077,5,18535.55,9267.77,83409.98
ITEM-005647,ORD-02682,PROD-0050,3,1843.01,552.9,4976.13
ITEM-005648,ORD-02682,PROD-0012,1,51591.73,5159.17,46432.56
ITEM-005649,ORD-02682,PROD-0070,2,26338.96,5267.79,47410.13
ITEM-005650,ORD-02682,PROD-0007,2,64234.24,12846.85,115621.63
ITEM-005651,ORD-02683,PROD-0067,5,12793.32,0.0,63966.6
ITEM-005652,ORD-02683,PROD-0061,1,3090.65,0.0,3090.65
ITEM-005653,ORD-02683,PROD-0079,1,2367.89,0.0,2367.89
ITEM-005654,ORD-02684,PROD-0033,1,45327.59,0.0,45327.59
ITEM-005655,ORD-02684,PROD-0003,2,32384.66,0.0,64769.32
ITEM-005656,ORD-02684,PROD-0032,1,27601.51,0.0,27601.51
ITEM-005657,ORD-02684,PROD-0080,2,47311.93,0.0,94623.86
ITEM-005658,ORD-02685,PROD-0012,2,51591.73,30955.04,72228.42
ITEM-005659,ORD-02685,PROD-0030,1,7630.74,2289.22,5341.52
ITEM-005660,ORD-02686,PROD-0070,2,26338.96,5267.79,47410.13
ITEM-005661,ORD-02686,PROD-0030,2,7630.74,1526.15,13735.33
ITEM-005662,ORD-02686,PROD-0031,1,43799.96,4380.0,39419.96
ITEM-005663,ORD-02686,PROD-0013,2,116727.16,23345.43,210108.89
ITEM-005664,ORD-02687,PROD-0061,1,3090.65,618.13,2472.52
ITEM-005665,ORD-02688,PROD-0018,2,13595.1,4078.53,23111.67
ITEM-005666,ORD-02689,PROD-0027,5,35192.66,0.0,175963.3
ITEM-005667,ORD-02689,PROD-0064,1,2018.49,0.0,2018.49
ITEM-005668,ORD-02689,PROD-0078,5,14307.56,0.0,71537.8
ITEM-005669,ORD-02690,PROD-0001,3,85654.19,0.0,256962.57
ITEM-005670,ORD-02690,PROD-0012,3,51591.73,0.0,154775.19
ITEM-005671,ORD-02691,PROD-0004,1,104516.44,20903.29,83613.15
ITEM-005672,ORD-02692,PROD-0065,3,3085.73,925.72,8331.47
ITEM-005673,ORD-02693,PROD-0001,2,85654.19,17130.84,154177.54
ITEM-005674,ORD-02694,PROD-0013,1,116727.16,0.0,116727.16
ITEM-005675,ORD-02695,PROD-0025,1,13690.5,3422.62,10267.88
ITEM-005676,ORD-02696,PROD-0028,3,14434.11,4330.23,38972.1
ITEM-005677,ORD-02696,PROD-0009,2,113999.83,22799.97,205199.69
ITEM-005678,ORD-02696,PROD-0038,1,15629.94,1562.99,14066.95
ITEM-005679,ORD-02697,PROD-0006,1,78104.58,3905.23,74199.35
ITEM-005680,ORD-02698,PROD-0077,4,18535.55,18535.55,55606.65
ITEM-005681,ORD-02699,PROD-0005,1,93567.0,0.0,93567.0
ITEM-005682,ORD-02699,PROD-0015,1,11857.0,0.0,11857.0
ITEM-005683,ORD-02700,PROD-0032,1,27601.51,0.0,27601.51
ITEM-005684,ORD-02701,PROD-0063,4,3661.31,2929.05,11716.19
ITEM-005685,ORD-02701,PROD-0041,2,1147.18,458.87,1835.49
ITEM-005686,ORD-02701,PROD-0052,1,814.65,162.93,651.72
ITEM-005687,ORD-02702,PROD-0014,2,1370.35,0.0,2740.7
ITEM-005688,ORD-02702,PROD-0075,3,17455.24,0.0,52365.72
ITEM-005689,ORD-02703,PROD-0060,1,239.31,23.93,215.38
ITEM-005690,ORD-02704,PROD-0028,3,14434.11,0.0,43302.33
ITEM-005691,ORD-02705,PROD-0038,3,15629.94,7033.47,39856.35
ITEM-005692,ORD-02706,PROD-0033,3,45327.59,13598.28,122384.49
ITEM-005693,ORD-02706,PROD-0028,2,14434.11,2886.82,25981.4
ITEM-005694,ORD-02707,PROD-0015,1,11857.0,3557.1,8299.9
ITEM-005695,ORD-02707,PROD-0048,2,1883.43,1130.06,2636.8
ITEM-005696,ORD-02707,PROD-0010,1,29080.61,8724.18,20356.43
ITEM-005697,ORD-02708,PROD-0015,5,11857.0,11857.0,47428.0
ITEM-005698,ORD-02708,PROD-0060,1,239.31,47.86,191.45
ITEM-005699,ORD-02709,PROD-0071,1,3798.51,189.93,3608.58
ITEM-005700,ORD-02709,PROD-0058,1,3021.89,151.09,2870.8
ITEM-005701,ORD-02709,PROD-0002,5,121819.8,30454.95,578644.05
ITEM-005702,ORD-02710,PROD-0033,1,45327.59,0.0,45327.59
ITEM-005703,ORD-02710,PROD-0007,5,64234.24,0.0,321171.2
ITEM-005704,ORD-02710,PROD-0006,2,78104.58,0.0,156209.16
ITEM-005705,ORD-02710,PROD-0080,1,47311.93,0.0,47311.93
ITEM-005706,ORD-02711,PROD-0026,1,6024.68,602.47,5422.21
ITEM-005707,ORD-02711,PROD-0037,1,31165.03,3116.5,28048.53
ITEM-005708,ORD-02711,PROD-0073,1,11158.63,1115.86,10042.77
ITEM-005709,ORD-02711,PROD-0015,2,11857.0,2371.4,21342.6
ITEM-005710,ORD-02712,PROD-0048,3,1883.43,0.0,5650.29
ITEM-005711,ORD-02713,PROD-0028,2,14434.11,0.0,28868.22
ITEM-005712,ORD-02713,PROD-0023,1,9803.45,0.0,9803.45
ITEM-005713,ORD-02713,PROD-0034,2,10118.15,0.0,20236.3
ITEM-005714,ORD-02713,PROD-0010,1,29080.61,0.0,29080.61
ITEM-005715,ORD-02714,PROD-0050,1,1843.01,0.0,1843.01
ITEM-005716,ORD-02714,PROD-0021,3,14237.71,0.0,42713.13
ITEM-005717,ORD-02714,PROD-0047,4,1537.69,0.0,6150.76
ITEM-005718,ORD-02715,PROD-0015,1,11857.0,0.0,11857.0
ITEM-005719,ORD-02716,PROD-0045,1,523.28,104.66,418.62
ITEM-005720,ORD-02716,PROD-0038,5,15629.94,15629.94,62519.76
ITEM-005721,ORD-02717,PROD-0022,2,10152.93,2030.59,18275.27
ITEM-005722,ORD-02717,PROD-0050,1,1843.01,184.3,1658.71
ITEM-005723,ORD-02717,PROD-0064,3,2018.49,605.55,5449.92
ITEM-005724,ORD-02718,PROD-0065,1,3085.73,925.72,2160.01
ITEM-005725,ORD-02718,PROD-0015,1,11857.0,3557.1,8299.9
ITEM-005726,ORD-02719,PROD-0069,1,4275.33,0.0,4275.33
ITEM-005727,ORD-02719,PROD-0053,1,1974.19,0.0,1974.19
ITEM-005728,ORD-02719,PROD-0018,1,13595.1,0.0,13595.1
ITEM-005729,ORD-02719,PROD-0077,2,18535.55,0.0,37071.1
ITEM-005730,ORD-02720,PROD-0022,3,10152.93,4568.82,25889.97
ITEM-005731,ORD-02720,PROD-0056,1,1266.18,189.93,1076.25
ITEM-005732,ORD-02720,PROD-0057,1,3014.34,452.15,2562.19
ITEM-005733,ORD-02720,PROD-0030,2,7630.74,2289.22,12972.26
ITEM-005734,ORD-02721,PROD-0044,1,1147.03,0.0,1147.03
ITEM-005735,ORD-02722,PROD-0037,1,31165.03,0.0,31165.03
ITEM-005736,ORD-02722,PROD-0002,2,121819.8,0.0,243639.6
ITEM-005737,ORD-02722,PROD-0047,3,1537.69,0.0,4613.07
ITEM-005738,ORD-02722,PROD-0026,1,6024.68,0.0,6024.68
ITEM-005739,ORD-02723,PROD-0058,1,3021.89,453.28,2568.61
ITEM-005740,ORD-02724,PROD-0068,1,10709.38,1606.41,9102.97
ITEM-005741,ORD-02725,PROD-0071,1,3798.51,0.0,3798.51
ITEM-005742,ORD-02726,PROD-0058,2,3021.89,0.0,6043.78
ITEM-005743,ORD-02726,PROD-0008,1,112318.49,0.0,112318.49
ITEM-005744,ORD-02726,PROD-0030,2,7630.74,0.0,15261.48
ITEM-005745,ORD-02726,PROD-0064,1,2018.49,0.0,2018.49
ITEM-005746,ORD-02727,PROD-0030,5,7630.74,1907.68,36246.02
ITEM-005747,ORD-02728,PROD-0051,2,1302.78,781.67,1823.89
ITEM-005748,ORD-02728,PROD-0035,3,32410.39,29169.35,68061.82
ITEM-005749,ORD-02729,PROD-0066,1,3066.74,306.67,2760.07
ITEM-005750,ORD-02730,PROD-0001,1,85654.19,0.0,85654.19
ITEM-005751,ORD-02731,PROD-0057,5,3014.34,753.59,14318.11
ITEM-005752,ORD-02731,PROD-0022,1,10152.93,507.65,9645.28
ITEM-005753,ORD-02731,PROD-0059,2,955.76,95.58,1815.94
ITEM-005754,ORD-02731,PROD-0077,2,18535.55,1853.56,35217.54
ITEM-005755,ORD-02732,PROD-0016,4,13284.93,0.0,53139.72
ITEM-005756,ORD-02732,PROD-0071,1,3798.51,0.0,3798.51
ITEM-005757,ORD-02733,PROD-0012,3,51591.73,38693.8,116081.39
ITEM-005758,ORD-02734,PROD-0025,1,13690.5,0.0,13690.5
ITEM-005759,ORD-02735,PROD-0026,2,6024.68,1204.94,10844.42
ITEM-005760,ORD-02735,PROD-0050,1,1843.01,184.3,1658.71
ITEM-005761,ORD-02736,PROD-0006,1,78104.58,19526.15,58578.43
ITEM-005762,ORD-02736,PROD-0047,1,1537.69,384.42,1153.27
ITEM-005763,ORD-02737,PROD-0009,2,113999.83,11399.98,216599.68
